Draft Year,Draft Round,Draft Overall Pick,Player Name,Drafted Team,NHL Seasons,NHL GP,NHL G,NHL A,NHL TP,League,Position,Position Check,Season,Season.1,Season End,Draft Eligible Year,Years Since Draft Eligible,GP,G,A,Points,PPG,Shot,Current Age,Ht,Wt
2022,3,69,Devin Kaplan,Philadelphia Flyers,0,0,0,0,0,NTDP,F,F,2021-2022,2021-2022,2022,2022,0,53.0,13.0,25.0,38.0,0.72,R,21.24298425735797,75.2,201.0
2022,3,70,Alexander Suzdalev,Washington Capitals,0,0,0,0,0,HOCKEYALLSVENSKAN,F,F,2021-2022,2021-2022,2022,2022,0,5.0,0.0,0.0,0.0,0.0,L,21.09240246406571,73.6,181.0
2022,3,70,Alexander Suzdalev,Washington Capitals,0,0,0,0,0,J20 NATIONELL,F,F,2021-2022,2021-2022,2022,2022,0,45.0,15.0,36.0,51.0,1.13,L,21.09240246406571,73.6,181.0
2022,3,70,Alexander Suzdalev,Washington Capitals,0,0,0,0,0,J18 NATIONELL,F,F,2021-2022,2021-2022,2022,2022,0,3.0,2.0,3.0,5.0,1.67,L,21.09240246406571,73.6,181.0
2022,3,70,Alexander Suzdalev,Washington Capitals,0,0,0,0,0,J18 REGION,F,F,2021-2022,2021-2022,2022,2022,0,1.0,1.0,2.0,3.0,3.0,L,21.09240246406571,73.6,181.0
2022,3,71,Alexander Perevalov,Carolina Hurricanes,0,0,0,0,0,KHL,F,F,2021-2022,2021-2022,2022,2022,0,5.0,0.0,0.0,0.0,0.0,R,20.97741273100616,72.4,194.0
2022,3,71,Alexander Perevalov,Carolina Hurricanes,0,0,0,0,0,MHL,F,F,2021-2022,2021-2022,2022,2022,0,44.0,25.0,26.0,51.0,1.16,R,20.97741273100616,72.4,194.0
2022,3,72,Oskar Pettersson,Ottawa Senators,0,0,0,0,0,J20 NATIONELL,F,F,2021-2022,2021-2022,2022,2022,0,46.0,25.0,11.0,36.0,0.78,R,21.17453798767967,74.0,209.0
2022,3,72,Oskar Pettersson,Ottawa Senators,0,0,0,0,0,J18 NATIONELL,F,F,2021-2022,2021-2022,2022,2022,0,0.0,0.0,0.0,0.0,0.0,R,21.17453798767967,74.0,209.0
2022,3,72,Oskar Pettersson,Ottawa Senators,0,0,0,0,0,J18 REGION,F,F,2021-2022,2021-2022,2022,2022,0,4.0,3.0,2.0,5.0,1.25,R,21.17453798767967,74.0,209.0
2022,3,73,Aleksanteri Kaskimäki,St. Louis Blues,0,0,0,0,0,LIIGA,F,F,2021-2022,2021-2022,2022,2022,0,4.0,1.0,1.0,2.0,0.5,L,21.169062286105408,72.4,192.0
2022,3,73,Aleksanteri Kaskimäki,St. Louis Blues,0,0,0,0,0,U20 SM-SARJA,F,F,2021-2022,2021-2022,2022,2022,0,31.0,19.0,21.0,40.0,1.29,L,21.169062286105408,72.4,192.0
2022,3,73,Aleksanteri Kaskimäki,St. Louis Blues,0,0,0,0,0,U18 SM-SARJA,F,F,2021-2022,2021-2022,2022,2022,0,0.0,0.0,0.0,0.0,0.0,L,21.169062286105408,72.4,192.0
2022,3,74,Viktor Neuchev,Buffalo Sabres,0,0,0,0,0,KHL,F,F,2021-2022,2021-2022,2022,2022,0,1.0,0.0,0.0,0.0,0.0,L,21.453798767967147,73.6,165.0
2022,3,74,Viktor Neuchev,Buffalo Sabres,0,0,0,0,0,MHL,F,F,2021-2022,2021-2022,2022,2022,0,61.0,40.0,27.0,67.0,1.1,L,21.453798767967147,73.6,165.0
2022,3,74,Viktor Neuchev,Buffalo Sabres,0,0,0,0,0,VHL,F,F,2021-2022,2021-2022,2022,2022,0,5.0,0.0,0.0,0.0,0.0,L,21.453798767967147,73.6,165.0
2022,3,75,Vinzenz Rohrer,Montréal Canadiens,0,0,0,0,0,OHL,F,F,2021-2022,2021-2022,2022,2022,0,64.0,25.0,23.0,48.0,0.75,R,20.577686516084874,70.1,161.0
2022,3,76,Michael Fisher,San Jose Sharks,0,0,0,0,0,USHS-PREP,D,D,2021-2022,2021-2022,2022,2022,0,28.0,13.0,37.0,50.0,1.79,R,20.933607118412045,74.4,194.0
2022,3,77,Danny Zhilkin,Winnipeg Jets,0,0,0,0,0,OHL,F,F,2021-2022,2021-2022,2022,2022,0,66.0,23.0,32.0,55.0,0.83,L,21.30321697467488,72.8,196.0
2022,3,78,Quinn Finley,New York Islanders,0,0,0,0,0,USHL,F,F,2021-2022,2021-2022,2022,2022,0,39.0,12.0,17.0,29.0,0.74,L,20.6652977412731,72.0,179.0
2022,3,79,Jordan Gustafson,Vegas Golden Knights,0,0,0,0,0,WHL,F,F,2021-2022,2021-2022,2022,2022,0,58.0,23.0,29.0,52.0,0.9,L,21.21560574948665,72.0,183.0
2022,3,80,Elias Pettersson,Vancouver Canucks,1,22,1,2,3,SHL,D,D,2021-2022,2021-2022,2022,2022,0,17.0,0.0,1.0,1.0,0.06,L,21.14168377823409,75.2,209.0
2022,3,80,Elias Pettersson,Vancouver Canucks,1,22,1,2,3,J20 NATIONELL,D,D,2021-2022,2021-2022,2022,2022,0,37.0,10.0,8.0,18.0,0.49,L,21.14168377823409,75.2,209.0
2022,3,80,Elias Pettersson,Vancouver Canucks,1,22,1,2,3,J18 NATIONELL,D,D,2021-2022,2021-2022,2022,2022,0,1.0,0.0,1.0,1.0,1.0,L,21.14168377823409,75.2,209.0
2022,3,80,Elias Pettersson,Vancouver Canucks,1,22,1,2,3,J18 REGION,D,D,2021-2022,2021-2022,2022,2022,0,9.0,4.0,9.0,13.0,1.44,L,21.14168377823409,75.2,209.0
2022,3,81,Samuel Savoie,Chicago Blackhawks,0,0,0,0,0,QMJHL,F,F,2021-2022,2021-2022,2022,2022,0,64.0,18.0,15.0,33.0,0.52,L,21.037645448323065,70.1,190.0
2022,3,82,Adam Ingram,Nashville Predators,0,0,0,0,0,USHL,F,F,2021-2022,2021-2022,2022,2022,0,54.0,26.0,29.0,55.0,1.02,L,21.4839151266256,74.0,161.0
2022,3,83,George Fegaras,Dallas Stars,0,0,0,0,0,OJHL,D,D,2021-2022,2021-2022,2022,2022,0,52.0,13.0,35.0,48.0,0.92,R,20.95003422313484,73.6,212.0
2022,3,84,Kasper Kulonummi,Nashville Predators,0,0,0,0,0,U20 SM-SARJA,D,D,2021-2022,2021-2022,2022,2022,0,40.0,3.0,26.0,29.0,0.73,R,21.10335386721424,72.0,183.0
2022,3,84,Kasper Kulonummi,Nashville Predators,0,0,0,0,0,U18 SM-SARJA,D,D,2021-2022,2021-2022,2022,2022,0,0.0,0.0,0.0,0.0,0.0,R,21.10335386721424,72.0,183.0
2022,3,84,Kasper Kulonummi,Nashville Predators,0,0,0,0,0,MESTIS,D,D,2021-2022,2021-2022,2022,2022,0,3.0,0.0,0.0,0.0,0.0,R,21.10335386721424,72.0,183.0
2022,3,85,Ludwig Persson,Washington Capitals,0,0,0,0,0,SHL,F,F,2021-2022,2021-2022,2022,2022,0,10.0,0.0,0.0,0.0,0.0,L,21.50034223134839,72.4,185.0
2022,3,85,Ludwig Persson,Washington Capitals,0,0,0,0,0,J20 NATIONELL,F,F,2021-2022,2021-2022,2022,2022,0,41.0,25.0,36.0,61.0,1.49,L,21.50034223134839,72.4,185.0
2022,3,87,Tomas Hamara,Ottawa Senators,0,0,0,0,0,LIIGA,D,D,2021-2022,2021-2022,2022,2022,0,24.0,0.0,2.0,2.0,0.08,L,21.08145106091718,71.7,192.0
2022,3,87,Tomas Hamara,Ottawa Senators,0,0,0,0,0,U20 SM-SARJA,D,D,2021-2022,2021-2022,2022,2022,0,32.0,6.0,19.0,25.0,0.78,L,21.08145106091718,71.7,192.0
2022,3,87,Tomas Hamara,Ottawa Senators,0,0,0,0,0,MESTIS,D,D,2021-2022,2021-2022,2022,2022,0,2.0,0.0,2.0,2.0,1.0,L,21.08145106091718,71.7,192.0
2022,3,88,Michael Buchinger,St. Louis Blues,0,0,0,0,0,OHL,D,D,2021-2022,2021-2022,2022,2022,0,63.0,5.0,39.0,44.0,0.7,L,20.95277207392197,72.0,190.0
2022,3,91,Ben MacDonald,Seattle Kraken,0,0,0,0,0,USHS-PREP,F,F,2021-2022,2021-2022,2022,2022,0,22.0,14.0,15.0,29.0,1.32,L,21.11978097193703,72.8,185.0
2022,3,92,Adam Engström,Montréal Canadiens,0,0,0,0,0,SHL,D,D,2021-2022,2021-2022,2022,2022,0,1.0,0.0,0.0,0.0,0.0,L,21.39082819986311,73.6,190.0
2022,3,92,Adam Engström,Montréal Canadiens,0,0,0,0,0,J20 NATIONELL,D,D,2021-2022,2021-2022,2022,2022,0,45.0,8.0,20.0,28.0,0.62,L,21.39082819986311,73.6,190.0
2022,3,93,Marek Alscher,Florida Panthers,0,0,0,0,0,WHL,D,D,2021-2022,2021-2022,2022,2022,0,61.0,7.0,9.0,16.0,0.26,L,21.00205338809035,74.8,205.0
2022,3,94,Jérémy Langlois,Arizona Coyotes,0,0,0,0,0,QMJHL,D,D,2021-2022,2021-2022,2022,2022,0,60.0,13.0,34.0,47.0,0.78,L,21.5523613963039,72.8,185.0
2022,3,95,Nicholas Moldenhauer,Toronto Maple Leafs,0,0,0,0,0,USHL,F,F,2021-2022,2021-2022,2022,2022,0,41.0,18.0,25.0,43.0,1.05,R,20.870636550308006,70.1,170.0
2022,3,96,Jordan Dumais,Columbus Blue Jackets,0,0,0,0,0,QMJHL,F,F,2021-2022,2021-2022,2022,2022,0,68.0,39.0,70.0,109.0,1.6,R,20.980150581793293,68.9,174.0
2022,3,97,Bryce McConnell-Barker,New York Rangers,0,0,0,0,0,OHL,F,F,2021-2022,2021-2022,2022,2022,0,68.0,23.0,26.0,49.0,0.72,L,20.843258042436688,74.0,194.0
2022,4,98,Isaiah George,New York Islanders,1,33,1,4,5,OHL,D,D,2021-2022,2021-2022,2022,2022,0,67.0,6.0,17.0,23.0,0.34,L,21.144421629021217,72.8,196.0
2022,4,99,Garrett Brown,Winnipeg Jets,0,0,0,0,0,USHL,D,D,2021-2022,2021-2022,2022,2022,0,62.0,4.0,12.0,16.0,0.26,R,21.010266940451743,75.2,190.0
2022,4,100,Tyson Jugnauth,Seattle Kraken,0,0,0,0,0,BCHL,D,D,2021-2022,2021-2022,2022,2022,0,52.0,9.0,41.0,50.0,0.96,L,20.974674880219027,70.9,170.0
2022,4,101,Simon Forsmark,Carolina Hurricanes,0,0,0,0,0,SHL,D,D,2021-2022,2021-2022,2022,2022,0,41.0,0.0,3.0,3.0,0.07,L,21.475701574264203,74.0,192.0
2022,4,101,Simon Forsmark,Carolina Hurricanes,0,0,0,0,0,J20 NATIONELL,D,D,2021-2022,2021-2022,2022,2022,0,23.0,5.0,22.0,27.0,1.17,L,21.475701574264203,74.0,192.0
2022,4,105,Anton Johansson,Detroit Red Wings,0,0,0,0,0,SHL,D,D,2021-2022,2021-2022,2022,2022,0,4.0,0.0,0.0,0.0,0.0,R,20.826830937713893,76.0,196.0
2022,4,105,Anton Johansson,Detroit Red Wings,0,0,0,0,0,J20 NATIONELL,D,D,2021-2022,2021-2022,2022,2022,0,22.0,6.0,4.0,10.0,0.45,R,20.826830937713893,76.0,196.0
2022,4,105,Anton Johansson,Detroit Red Wings,0,0,0,0,0,J18 NATIONELL,D,D,2021-2022,2021-2022,2022,2022,0,6.0,3.0,2.0,5.0,0.83,R,20.826830937713893,76.0,196.0
2022,4,105,Anton Johansson,Detroit Red Wings,0,0,0,0,0,J18 REGION,D,D,2021-2022,2021-2022,2022,2022,0,21.0,4.0,13.0,17.0,0.81,R,20.826830937713893,76.0,196.0
2022,4,106,Mats Lindgren,Buffalo Sabres,0,0,0,0,0,WHL,D,D,2021-2022,2021-2022,2022,2022,0,68.0,5.0,39.0,44.0,0.65,L,20.61601642710472,72.0,183.0
2022,4,109,Kirill Dolzhenkov,Columbus Blue Jackets,0,0,0,0,0,MHL,F,F,2021-2022,2021-2022,2022,2022,0,33.0,14.0,14.0,28.0,0.85,L,20.966461327857637,78.0,223.0
2022,4,109,Kirill Dolzhenkov,Columbus Blue Jackets,0,0,0,0,0,RUSSIA U18,F,F,2021-2022,2021-2022,2022,2022,0,6.0,4.0,9.0,13.0,2.17,L,20.966461327857637,78.0,223.0
2022,4,110,Daniil Orlov,New Jersey Devils,0,0,0,0,0,MHL,D,D,2021-2022,2021-2022,2022,2022,0,54.0,9.0,21.0,30.0,0.56,L,21.297741273100616,72.8,198.0
2022,4,112,Daimon Gardner,Vancouver Canucks,0,0,0,0,0,USHL,F,F,2021-2022,2021-2022,2022,2022,0,14.0,3.0,1.0,4.0,0.29,L,21.22108145106092,76.0,201.0
2022,4,112,Daimon Gardner,Vancouver Canucks,0,0,0,0,0,USHS-MN,F,F,2021-2022,2021-2022,2022,2022,0,30.0,45.0,38.0,83.0,2.77,L,21.22108145106092,76.0,201.0
2022,4,116,Angus Booth,Los Angeles Kings,0,0,0,0,0,QMJHL,D,D,2021-2022,2021-2022,2022,2022,0,42.0,1.0,22.0,23.0,0.55,L,20.947296372347708,72.0,176.0
2022,4,117,Cole Spicer,Boston Bruins,0,0,0,0,0,USHL,F,F,2021-2022,2021-2022,2022,2022,0,26.0,10.0,6.0,16.0,0.62,L,20.8186173853525,70.5,183.0
2022,4,117,Cole Spicer,Boston Bruins,0,0,0,0,0,NTDP,F,F,2021-2022,2021-2022,2022,2022,0,58.0,20.0,19.0,39.0,0.67,L,20.8186173853525,70.5,183.0
2022,4,119,Dans Locmelis,Boston Bruins,0,0,0,0,0,SHL,F,F,2021-2022,2021-2022,2022,2022,0,2.0,0.0,0.0,0.0,0.0,L,21.21286789869952,72.8,179.0
2022,4,119,Dans Locmelis,Boston Bruins,0,0,0,0,0,J20 NATIONELL,F,F,2021-2022,2021-2022,2022,2022,0,44.0,18.0,16.0,34.0,0.77,L,21.21286789869952,72.8,179.0
2022,4,119,Dans Locmelis,Boston Bruins,0,0,0,0,0,J18 NATIONELL,F,F,2021-2022,2021-2022,2022,2022,0,5.0,2.0,4.0,6.0,1.2,L,21.21286789869952,72.8,179.0
2022,4,119,Dans Locmelis,Boston Bruins,0,0,0,0,0,J18 REGION,F,F,2021-2022,2021-2022,2022,2022,0,3.0,3.0,3.0,6.0,2.0,L,21.21286789869952,72.8,179.0
2022,4,120,Arseni Koromyslov,St. Louis Blues,0,0,0,0,0,KHL,D,D,2021-2022,2021-2022,2022,2022,0,6.0,0.0,0.0,0.0,0.0,L,21.429158110882955,77.2,181.0
2022,4,120,Arseni Koromyslov,St. Louis Blues,0,0,0,0,0,MHL,D,D,2021-2022,2021-2022,2022,2022,0,42.0,4.0,15.0,19.0,0.45,L,21.429158110882955,77.2,181.0
2022,4,120,Arseni Koromyslov,St. Louis Blues,0,0,0,0,0,VHL,D,D,2021-2022,2021-2022,2022,2022,0,2.0,0.0,1.0,1.0,0.5,L,21.429158110882955,77.2,181.0
2022,4,121,Ryan Healey,Minnesota Wild,0,0,0,0,0,USHL,D,D,2021-2022,2021-2022,2022,2022,0,59.0,3.0,18.0,21.0,0.36,R,20.8870636550308,72.0,176.0
2022,4,124,Cruz Lucius,Carolina Hurricanes,0,0,0,0,0,USHL,F,F,2021-2022,2021-2022,2022,2022,0,10.0,5.0,2.0,7.0,0.7,R,21.00752908966461,72.0,179.0
2022,4,124,Cruz Lucius,Carolina Hurricanes,0,0,0,0,0,NTDP,F,F,2021-2022,2021-2022,2022,2022,0,23.0,9.0,9.0,18.0,0.78,R,21.00752908966461,72.0,179.0
2022,4,125,Ludvig Jansson,Florida Panthers,0,0,0,0,0,HOCKEYALLSVENSKAN,D,D,2021-2022,2021-2022,2022,2022,0,47.0,2.0,3.0,5.0,0.11,R,21.281314168377826,72.0,181.0
2022,4,125,Ludvig Jansson,Florida Panthers,0,0,0,0,0,J20 NATIONELL,D,D,2021-2022,2021-2022,2022,2022,0,9.0,2.0,2.0,4.0,0.44,R,21.281314168377826,72.0,181.0
2022,4,126,Charlie Leddy,New Jersey Devils,0,0,0,0,0,USHL,D,D,2021-2022,2021-2022,2022,2022,0,26.0,0.0,7.0,7.0,0.27,R,21.240246406570844,74.0,185.0
2022,4,126,Charlie Leddy,New Jersey Devils,0,0,0,0,0,NTDP,D,D,2021-2022,2021-2022,2022,2022,0,55.0,0.0,17.0,17.0,0.31,R,21.240246406570844,74.0,185.0
2022,4,127,Cédrick Guindon,Montréal Canadiens,0,0,0,0,0,OHL,F,F,2021-2022,2021-2022,2022,2022,0,68.0,30.0,29.0,59.0,0.87,L,20.9637234770705,70.1,181.0
2022,4,129,Maximilian Kilpinen,Detroit Red Wings,0,0,0,0,0,J20 NATIONELL,F,F,2021-2022,2021-2022,2022,2022,0,27.0,14.0,11.0,25.0,0.93,L,21.149897330595483,73.2,187.0
2022,4,129,Maximilian Kilpinen,Detroit Red Wings,0,0,0,0,0,J18 NATIONELL,F,F,2021-2022,2021-2022,2022,2022,0,7.0,6.0,4.0,10.0,1.43,L,21.149897330595483,73.2,187.0
2022,4,129,Maximilian Kilpinen,Detroit Red Wings,0,0,0,0,0,J18 REGION,F,F,2021-2022,2021-2022,2022,2022,0,4.0,1.0,7.0,8.0,2.0,L,21.149897330595483,73.2,187.0
2022,5,131,Matthew Morden,Arizona Coyotes,0,0,0,0,0,USHL,D,D,2021-2022,2021-2022,2022,2022,0,2.0,0.0,0.0,0.0,0.0,L,20.692676249144423,76.0,203.0
2022,5,131,Matthew Morden,Arizona Coyotes,0,0,0,0,0,PHC,D,D,2021-2022,2021-2022,2022,2022,0,11.0,2.0,5.0,7.0,0.64,L,20.692676249144423,76.0,203.0
2022,5,133,Alex Bump,Philadelphia Flyers,0,0,0,0,0,USHL,F,F,2021-2022,2021-2022,2022,2022,0,27.0,11.0,6.0,17.0,0.63,L,21.38261464750171,72.0,194.0
2022,5,133,Alex Bump,Philadelphia Flyers,0,0,0,0,0,USHS-MN,F,F,2021-2022,2021-2022,2022,2022,0,31.0,48.0,35.0,83.0,2.68,L,21.38261464750171,72.0,194.0
2022,5,134,Vsevolod Komarov,Buffalo Sabres,0,0,0,0,0,QMJHL,D,D,2021-2022,2021-2022,2022,2022,0,60.0,2.0,17.0,19.0,0.32,R,21.240246406570844,74.0,183.0
2022,5,136,Jorian Donovan,Ottawa Senators,0,0,0,0,0,OHL,D,D,2021-2022,2021-2022,2022,2022,0,64.0,3.0,19.0,22.0,0.34,L,21.00752908966461,74.0,201.0
2022,5,137,Tnias Mathurin,Detroit Red Wings,0,0,0,0,0,OHL,D,D,2021-2022,2021-2022,2022,2022,0,44.0,3.0,12.0,15.0,0.34,L,21.229295003422312,75.2,201.0
2022,5,139,Connor Hvidston,Anaheim Ducks,0,0,0,0,0,WHL,F,F,2021-2022,2021-2022,2022,2022,0,58.0,13.0,19.0,32.0,0.55,L,20.57221081451061,75.2,174.0
2022,5,140,Jake Furlong,San Jose Sharks,0,0,0,0,0,QMJHL,D,D,2021-2022,2021-2022,2022,2022,0,67.0,4.0,38.0,42.0,0.63,L,21.09514031485284,72.8,190.0
2022,5,141,Petr Hauser,New Jersey Devils,0,0,0,0,0,CZECHIA2,F,F,2021-2022,2021-2022,2022,2022,0,15.0,1.0,1.0,2.0,0.13,R,21.5523613963039,76.0,207.0
2022,5,143,Cameron O'Neill,Ottawa Senators,0,0,0,0,0,USHL,F,F,2021-2022,2021-2022,2022,2022,0,4.0,1.0,1.0,2.0,0.5,R,21.204654346338124,72.0,198.0
2022,5,143,Cameron O'Neill,Ottawa Senators,0,0,0,0,0,PHC,F,F,2021-2022,2021-2022,2022,2022,0,11.0,5.0,7.0,12.0,1.09,R,21.204654346338124,72.0,198.0
2022,5,148,Otto Salin,Los Angeles Kings,1,0,0,0,0,LIIGA,D,D,2021-2022,2021-2022,2022,2022,0,6.0,0.0,1.0,1.0,0.17,R,21.086926762491444,71.3,192.0
2022,5,148,Otto Salin,Los Angeles Kings,1,0,0,0,0,U20 SM-SARJA,D,D,2021-2022,2021-2022,2022,2022,0,11.0,4.0,8.0,12.0,1.09,R,21.086926762491444,71.3,192.0
2022,5,149,Jake Karabela,Washington Capitals,0,0,0,0,0,OHL,F,F,2021-2022,2021-2022,2022,2022,0,68.0,12.0,33.0,45.0,0.66,L,21.086926762491444,70.9,187.0
2022,5,150,Zam Plante,Pittsburgh Penguins,0,0,0,0,0,USHL,F,F,2021-2022,2021-2022,2022,2022,0,31.0,10.0,11.0,21.0,0.68,L,20.621492128678987,69.7,170.0
2022,5,150,Zam Plante,Pittsburgh Penguins,0,0,0,0,0,USHS-MN,F,F,2021-2022,2021-2022,2022,2022,0,22.0,24.0,40.0,64.0,2.91,L,20.621492128678987,69.7,170.0
2022,5,152,Marc-Andre Gaudet,St. Louis Blues,0,0,0,0,0,QMJHL,D,D,2021-2022,2021-2022,2022,2022,0,68.0,13.0,25.0,38.0,0.56,L,21.45653661875428,75.2,181.0
2022,5,154,Michael Callow,Anaheim Ducks,0,0,0,0,0,NTDP,F,F,2021-2022,2021-2022,2022,2022,0,1.0,0.0,0.0,0.0,0.0,R,21.229295003422312,76.0,205.0
2022,5,154,Michael Callow,Anaheim Ducks,0,0,0,0,0,USHS-PREP,F,F,2021-2022,2021-2022,2022,2022,0,25.0,26.0,15.0,41.0,1.64,R,21.229295003422312,76.0,205.0
2022,5,155,Parker Bell,Calgary Flames,0,0,0,0,0,WHL,F,F,2021-2022,2021-2022,2022,2022,0,64.0,18.0,31.0,49.0,0.77,L,21.533196440793976,76.8,209.0
2022,5,156,Vladimir Grudinin,Carolina Hurricanes,0,0,0,0,0,KHL,D,D,2021-2022,2021-2022,2022,2022,0,6.0,0.0,1.0,1.0,0.17,L,21.3305954825462,70.1,157.0
2022,5,156,Vladimir Grudinin,Carolina Hurricanes,0,0,0,0,0,MHL,D,D,2021-2022,2021-2022,2022,2022,0,18.0,2.0,11.0,13.0,0.72,L,21.3305954825462,70.1,157.0
2022,5,156,Vladimir Grudinin,Carolina Hurricanes,0,0,0,0,0,VHL,D,D,2021-2022,2021-2022,2022,2022,0,12.0,1.0,2.0,3.0,0.25,L,21.3305954825462,70.1,157.0
2022,5,157,Sandis Vilmanis,Florida Panthers,0,0,0,0,0,J20 NATIONELL,F,F,2021-2022,2021-2022,2022,2022,0,40.0,18.0,14.0,32.0,0.8,L,21.20739219712525,74.0,192.0
2022,5,157,Sandis Vilmanis,Florida Panthers,0,0,0,0,0,J18 NATIONELL,F,F,2021-2022,2021-2022,2022,2022,0,3.0,3.0,2.0,5.0,1.67,L,21.20739219712525,74.0,192.0
2022,5,161,Maxim Barbashyov,New York Rangers,0,0,0,0,0,QMJHL,F,F,2021-2022,2021-2022,2022,2022,0,59.0,15.0,27.0,42.0,0.71,L,21.305954825462013,74.0,192.0
2022,6,164,Barrett Hall,Seattle Kraken,0,0,0,0,0,USHS-MN,F,F,2021-2022,2021-2022,2022,2022,0,25.0,25.0,30.0,55.0,2.2,L,21.27583846680356,72.4,170.0
2022,6,166,Josh Filmon,New Jersey Devils,0,0,0,0,0,WHL,F,F,2021-2022,2021-2022,2022,2022,0,67.0,23.0,22.0,45.0,0.67,L,21.05681040383299,75.2,170.0
2022,6,167,Nolan Collins,Pittsburgh Penguins,0,0,0,0,0,OHL,D,D,2021-2022,2021-2022,2022,2022,0,65.0,4.0,14.0,18.0,0.28,R,20.944558521560573,76.0,216.0
2022,6,168,Theo Wallberg,Ottawa Senators,0,0,0,0,0,J20 NATIONELL,D,D,2021-2022,2021-2022,2022,2022,0,46.0,2.0,21.0,23.0,0.5,L,21.34428473648186,76.8,203.0
2022,6,170,Jake Richard,Buffalo Sabres,0,0,0,0,0,USHL,F,F,2021-2022,2021-2022,2022,2022,0,56.0,18.0,30.0,48.0,0.86,R,20.64613278576317,73.2,194.0
2022,6,172,Joey Muldowney,San Jose Sharks,0,0,0,0,0,USHL,F,F,2021-2022,2021-2022,2022,2022,0,3.0,1.0,1.0,2.0,0.67,R,20.84052019164956,70.9,154.0
2022,6,172,Joey Muldowney,San Jose Sharks,0,0,0,0,0,USHS-PREP,F,F,2021-2022,2021-2022,2022,2022,0,56.0,57.0,40.0,97.0,1.73,R,20.84052019164956,70.9,154.0
2022,6,175,Fabian Wagner,Winnipeg Jets,0,0,0,0,0,SHL,F,F,2021-2022,2021-2022,2022,2022,0,8.0,0.0,0.0,0.0,0.0,L,20.919917864476385,72.0,176.0
2022,6,175,Fabian Wagner,Winnipeg Jets,0,0,0,0,0,J20 NATIONELL,F,F,2021-2022,2021-2022,2022,2022,0,43.0,12.0,26.0,38.0,0.88,L,20.919917864476385,72.0,176.0
2022,6,175,Fabian Wagner,Winnipeg Jets,0,0,0,0,0,J18 REGION,F,F,2021-2022,2021-2022,2022,2022,0,2.0,0.0,0.0,0.0,0.0,L,20.919917864476385,72.0,176.0
2022,6,176,Jackson Dorrington,Vancouver Canucks,0,0,0,0,0,USHL,D,D,2021-2022,2021-2022,2022,2022,0,41.0,3.0,8.0,11.0,0.27,L,20.985626283367555,74.0,192.0
2022,6,177,Ben Hemmerling,Vegas Golden Knights,0,0,0,0,0,WHL,F,F,2021-2022,2021-2022,2022,2022,0,57.0,10.0,37.0,47.0,0.82,R,20.9637234770705,71.7,181.0
2022,6,179,Matthew Seminoff,Dallas Stars,0,0,0,0,0,WHL,F,F,2021-2022,2021-2022,2022,2022,0,64.0,26.0,31.0,57.0,0.89,R,21.281314168377826,70.9,187.0
2022,6,180,Jack Sparkes,Los Angeles Kings,0,0,0,0,0,OJHL,D,D,2021-2022,2021-2022,2022,2022,0,37.0,5.0,7.0,12.0,0.32,R,21.46748802190281,79.9,238.0
2022,6,182,Luke Devlin,Pittsburgh Penguins,0,0,0,0,0,USHL,F,F,2021-2022,2021-2022,2022,2022,0,8.0,0.0,1.0,1.0,0.13,L,21.073237508555785,75.2,209.0
2022,6,182,Luke Devlin,Pittsburgh Penguins,0,0,0,0,0,NTDP,F,F,2021-2022,2021-2022,2022,2022,0,2.0,0.0,0.0,0.0,0.0,L,21.073237508555785,75.2,209.0
2022,6,182,Luke Devlin,Pittsburgh Penguins,0,0,0,0,0,PHC,F,F,2021-2022,2021-2022,2022,2022,0,11.0,4.0,8.0,12.0,1.09,L,21.073237508555785,75.2,209.0
2022,6,184,Landon Sim,St. Louis Blues,0,0,0,0,0,OHL,F,F,2021-2022,2021-2022,2022,2022,0,64.0,12.0,9.0,21.0,0.33,L,20.725530458590008,70.9,174.0
2022,6,185,Servác Petrovský,Minnesota Wild,0,0,0,0,0,OHL,F,F,2021-2022,2021-2022,2022,2022,0,65.0,28.0,26.0,54.0,0.83,L,20.65982203969884,71.3,190.0
2022,6,186,Josh Davies,Florida Panthers,0,0,0,0,0,WHL,F,F,2021-2022,2021-2022,2022,2022,0,64.0,16.0,20.0,36.0,0.56,L,21.0403832991102,70.1,201.0
2022,6,187,Gustav Karlsson,Buffalo Sabres,0,0,0,0,0,SHL,F,F,2021-2022,2021-2022,2022,2022,0,2.0,0.0,0.0,0.0,0.0,L,21.437371663244356,73.2,165.0
2022,6,187,Gustav Karlsson,Buffalo Sabres,0,0,0,0,0,J20 NATIONELL,F,F,2021-2022,2021-2022,2022,2022,0,41.0,31.0,17.0,48.0,1.17,L,21.437371663244356,73.2,165.0
2022,6,188,Nils Juntorp,Chicago Blackhawks,0,0,0,0,0,J20 NATIONELL,F,F,2021-2022,2021-2022,2022,2022,0,44.0,17.0,24.0,41.0,0.93,R,21.374401095140318,73.2,196.0
2022,6,188,Nils Juntorp,Chicago Blackhawks,0,0,0,0,0,HOCKEYETTAN,F,F,2021-2022,2021-2022,2022,2022,0,5.0,2.0,4.0,6.0,1.2,R,21.374401095140318,73.2,196.0
2022,6,190,Nikita Yevseyev,Edmonton Oilers,0,0,0,0,0,MHL,D,D,2021-2022,2021-2022,2022,2022,0,14.0,1.0,6.0,7.0,0.5,L,20.91170431211499,73.2,187.0
